"id";"name";"abbreviated_name";"is_abbreviated";"position";"is_department";"year";"ministry";"person_id"
2502;"Carl David Gotfred Pump";"C. D. G. Pump";FALSE;"fuldmægtig";TRUE;1909;"justitsministeriet";691
2500;"Poul Johan Hansen";"P. J. Hansen";FALSE;"fuldmægtig";TRUE;1909;"justitsministeriet";678
2499;"Asgar Haakon Tan";"A. H. Tan";FALSE;"fuldmægtig";TRUE;1909;"justitsministeriet";679
2498;"Hans Hendrik Hansen";"H. H. Hansen";FALSE;"kontorchef";TRUE;1909;"justitsministeriet";599
7666;"Carl William Søren Ivar Jensen";"C. W. S. I. Jensen";FALSE;"fuldmægtig";TRUE;1909;"landbrugsministeriet";622
7667;"Peter Louis Holm Jørgensen";"P. L. H. Jørgensen";FALSE;"fuldmægtig";TRUE;1909;"landbrugsministeriet";579
7668;"W. G. D. F. Richter";"W. G. D. F. Richter";TRUE;"kontorchef";TRUE;1909;"landbrugsministeriet";527
7669;"Christian Budtz Hald";"C. B. Hald";FALSE;"fuldmægtig";TRUE;1909;"landbrugsministeriet";700
7670;"Johannes Christian Preis";"J. C. Preis";FALSE;"kontorchef";TRUE;1909;"landbrugsministeriet";688
7671;"Knud Valløe";"K. Valløe";FALSE;"fuldmægtig";TRUE;1909;"landbrugsministeriet";701
7672;"Frederik Christian Sophus Greve Danneskjold-Samsøe";"F. C. S. G. Danneskjold-Samsøe";FALSE;"fuldmægtig";TRUE;1909;"landbrugsministeriet";643
7673;"L. P. Larsen";"L. P. Larsen";TRUE;"fuldmægtig";TRUE;1909;"landbrugsministeriet";577
7675;"L. E. Wulff";"L. E. Wulff";TRUE;"departementschef";TRUE;1909;"landbrugsministeriet";555
7954;"P. A. Jerichau-Christensen";"P. A. Jerichau-Christensen";TRUE;"departementschef";FALSE;1909;"finansministeriet";631
7937;"Holten Ditlev Carl Christian Eggert";"H. D. C. C. Eggert";FALSE;"fuldmægtig";FALSE;1909;"finansministeriet";609
7956;"Johannes Balthazar Gebhard Obelitz";"J. B. G. Obelitz";FALSE;"fuldmægtig";FALSE;1909;"finansministeriet";507
7994;"Carl Christian Ludvig Herman Svendsen";"C. C. L. H. Svendsen";FALSE;"fuldmægtig";TRUE;1909;"finansministeriet";684
7993;"V. C. F. Bondesen";"V. C. F. Bondesen";TRUE;"kontorchef";TRUE;1909;"finansministeriet";528
7992;"Christian Frederik Johannes Lund";"C. F. J. Lund";FALSE;"fuldmægtig";TRUE;1909;"finansministeriet";626
7991;"Valdemar Emil Martin Lebel";"V. E. M. Lebel";FALSE;"fuldmægtig";TRUE;1909;"finansministeriet";702
7990;"Matthias Otto Fries";"M. O. Fries";FALSE;"kontorchef";TRUE;1909;"finansministeriet";523
7989;"Charles Peter Theobald Zimmermann";"C. P. T. Zimmermann";FALSE;"fuldmægtig";TRUE;1909;"finansministeriet";499
8047;"Thure Frederik Krarup";"T. F. Krarup";FALSE;"fuldmægtig";TRUE;1909;"ministeriet_for_offentlig_arbejde";662
8048;"Christian Diederich Lerche";"C. D. Lerche";FALSE;"fuldmægtig";TRUE;1909;"ministeriet_for_offentlig_arbejde";592
8049;"Poul Christian Nørgaard";"P. C. Nørgaard";FALSE;"fuldmægtig";TRUE;1909;"ministeriet_for_offentlig_arbejde";613
8050;"G. Giødesen";"G. Giødesen";TRUE;"fuldmægtig";TRUE;1909;"ministeriet_for_offentlig_arbejde";606
8051;"H. R. H. Grøn";"H. R. H. Grøn";TRUE;"kontorchef";TRUE;1909;"ministeriet_for_offentlig_arbejde";663
7955;"Frederik Adolf Fries";"F. A. Fries";FALSE;"fuldmægtig";FALSE;1909;"finansministeriet";703
8052;"F. T. M. M. Nordlien";"F. T. M. M. Nordlien";TRUE;"departementschef";TRUE;1909;"ministeriet_for_offentlig_arbejde";616
7987;"Christian Pedersen Sveistrup";"C. P. Sveistrup";FALSE;"fuldmægtig";TRUE;1909;"finansministeriet";640
7986;"A. J. C. Olesen";"A. J. C. Olesen";TRUE;"kontorchef";TRUE;1909;"finansministeriet";586
7985;"Alex Christian Frederik Gyldendal";"A. C. F. Gyldendal";FALSE;"fuldmægtig";TRUE;1909;"finansministeriet";704
7984;"Aage Ravn";"A. Ravn";FALSE;"fuldmægtig";TRUE;1909;"finansministeriet";705
7983;"A. M. Koefoed";"A. M. Koefoed";TRUE;"departementschef";FALSE;1909;"finansministeriet";549
7982;"A. L. O. Jensen";"A. L. O. Jensen";TRUE;"kontorchef";FALSE;1909;"finansministeriet";571
7981;"Jens Christian Jespersen Warming";"J. C. J. Warming";FALSE;"kontorchef";FALSE;1909;"finansministeriet";660
7980;"Oluf Magnus Michael Farsøe";"O. M. M. Farsøe";FALSE;"fuldmægtig";FALSE;1909;"finansministeriet";564
7995;"Severin Bolivig";"S. Bolivig";FALSE;"fuldmægtig";TRUE;1909;"finansministeriet";605
8010;"A. C. Schlichtkrull";"A. C. Schlichtkrull";TRUE;"departementschef";TRUE;1909;"finansministeriet";385
8009;"H. F. C. Steenberg";"H. F. C. Steenberg";TRUE;"kontorchef";TRUE;1909;"finansministeriet";498
8008;"Carl Dines Hansen";"C. D. Hansen";FALSE;"fuldmægtig";TRUE;1909;"finansministeriet";535
7996;"Marius Alfred Svanekice";"M. A. Svanekice";FALSE;"fuldmægtig";TRUE;1909;"finansministeriet";600
7997;"Sophus Emil Trier";"S. E. Trier";FALSE;"kontorchef";TRUE;1909;"finansministeriet";589
7998;"P. O. A. Andersen";"P. O. A. Andersen";TRUE;"departementschef";TRUE;1909;"finansministeriet";572
7999;"Constantin Steensen-Leth";"C. Steensen-Leth";FALSE;"fuldmægtig";TRUE;1909;"finansministeriet";666
8000;"Einar Emil Lange";"E. E. Lange";FALSE;"fuldmægtig";TRUE;1909;"finansministeriet";658
8001;"Tage Høling";"T. Høling";FALSE;"fuldmægtig";TRUE;1909;"finansministeriet";637
8002;"Svend Otto Godske Nielsen";"S. O. G. Nielsen";FALSE;"fuldmægtig";TRUE;1909;"finansministeriet";620
8003;"Valdemar Worm";"V. Worm";FALSE;"fuldmægtig";TRUE;1909;"finansministeriet";552
5735;"Karl Adolf Goos";"K. A. Goos";FALSE;"fuldmægtig";TRUE;1909;"kultusministeriet";649
5736;"F. J. G. W. Stemann";"F. J. G. W. Stemann";TRUE;"kontorchef";TRUE;1909;"kultusministeriet";445
7979;"Niels Christian Christensen";"N. C. Christensen";FALSE;"fuldmægtig";FALSE;1909;"finansministeriet";639
5737;"Frantz Johannes Dahl";"F. J. Dahl";FALSE;"fuldmægtig";TRUE;1909;"kultusministeriet";706
5739;"A. P. Weis";"A. P. Weis";TRUE;"kontorchef";TRUE;1909;"kultusministeriet";470
5740;"A. F. Asmussen";"A. F. Asmussen";TRUE;"departementschef";TRUE;1909;"kultusministeriet";397
5741;"Sophus Johannes Thøger From Holm";"S. J. T. F. Holm";FALSE;"fuldmægtig";TRUE;1909;"kultusministeriet";687
5742;"Hother Ploug";"H. Ploug";FALSE;"fuldmægtig";TRUE;1909;"kultusministeriet";560
5743;"O. Damkier";"O. Damkier";TRUE;"kontorchef";TRUE;1909;"kultusministeriet";504
5744;"C. C. Holm";"C. C. Holm";TRUE;"departementschef";TRUE;1909;"kultusministeriet";446
8004;"P. J. C. Hansen";"P. J. C. Hansen";TRUE;"kontorchef";TRUE;1909;"finansministeriet";483
8005;"Johannes Frederik Hans Folsach";"J. F. H. Folsach";FALSE;"fuldmægtig";TRUE;1909;"finansministeriet";664
8006;"Knud Valdemar Rafn";"K. V. Rafn";FALSE;"fuldmægtig";TRUE;1909;"finansministeriet";707
8007;"Marius Frederik Carl Adolph Sødring";"M. F. C. A. Sødring";FALSE;"kontorchef";TRUE;1909;"finansministeriet";551
5738;"Viggo Aagesen";"V. Aagesen";FALSE;"fuldmægtig";TRUE;1909;"kultusministeriet";647
7978;"Svend Rode";"S. Rode";FALSE;"fuldmægtig";FALSE;1909;"finansministeriet";638
7988;"Carl Gustav Wedel-Heinen";"C. G. Wedel-Heinen";FALSE;"fuldmægtig";TRUE;1909;"finansministeriet";619
7963;"L. C. E. Jacobsen";"L. C. E. Jacobsen";TRUE;"kontorchef";FALSE;1909;"finansministeriet";650
7967;"T. P. Hiort-Lorenzen";"T. P. Hiort-Lorenzen";TRUE;"departementschef";FALSE;1909;"finansministeriet";665
7968;"Ove Christopher Høegh-Guldberg Koefoed";"O. C. H. Koefoed";FALSE;"fuldmægtig";TRUE;1909;"finansministeriet";676
7977;"Niels Frederik Immanuel Omø Bang";"N. F. I. O. Bang";FALSE;"fuldmægtig";FALSE;1909;"finansministeriet";686
7975;"M. Rubin";"M. Rubin";TRUE;"departementschef";TRUE;1909;"finansministeriet";708
7976;"Hans Henrik Christian Pedersen";"H. H. C. Pedersen";FALSE;"fuldmægtig";FALSE;1909;"finansministeriet";690
7959;"C. H. J. Klemp";"C. H. J. Klemp";TRUE;"kontorchef";FALSE;1909;"finansministeriet";566
7958;"Johannes Christoffer Malling Wahl";"J. C. M. Wahl";FALSE;"fuldmægtig";FALSE;1909;"finansministeriet";607
7957;"M. P. R. Spliid";"M. P. R. Spliid";TRUE;"kontorchef";FALSE;1909;"finansministeriet";578
8084;"Peder Herschend";"P. Herschend";FALSE;"fuldmægtig";TRUE;1909;"handelsministeriet";709
8085;"Jacob Emil Andreas Krogh";"J. E. A. Krogh";FALSE;"kontorchef";TRUE;1909;"handelsministeriet";710
8086;"Henrik Bertel Krenchel";"H. B. Krenchel";FALSE;"kontorchef";TRUE;1909;"handelsministeriet";711
8087;"Gunni Busck-Nielsen";"G. Busck-Nielsen";FALSE;"fuldmægtig";TRUE;1909;"handelsministeriet";712
7960;"Theodor Sigismund Wedel-Heinen";"T. S. Wedel-Heinen";FALSE;"fuldmægtig";FALSE;1909;"finansministeriet";597
7970;"Johannes Martin Benedict Reimuth";"J. M. B. Reimuth";FALSE;"kontorchef";TRUE;1909;"finansministeriet";651
7961;"Carl Alfred Grumme";"C. A. Grumme";FALSE;"fuldmægtig";FALSE;1909;"finansministeriet";675
8088;"S. H. A. Vedel";"S. H. A. Vedel";TRUE;"departementschef";TRUE;1909;"handelsministeriet";648
7962;"Otto Carl Christian Kranker";"O. C. C. Kranker";FALSE;"fuldmægtig";FALSE;1909;"finansministeriet";630
7971;"Hans Andreas Olsen";"H. A. Olsen";FALSE;"fuldmægtig";TRUE;1909;"finansministeriet";683
7966;"Christian Anton Georg Hald";"C. A. G. Hald";FALSE;"kontorchef";FALSE;1909;"finansministeriet";594
7964;"J. W. A. Bache";"J. W. A. Bache";TRUE;"fuldmægtig";FALSE;1909;"finansministeriet";642
7972;"Anton Svanholm Frost";"A. S. Frost";FALSE;"fuldmægtig";TRUE;1909;"finansministeriet";625
7973;"Otto Sophus Leopold Ernst";"O. S. L. Ernst";FALSE;"fuldmægtig";TRUE;1909;"finansministeriet";624
7974;"J. Klitgaard";"J. Klitgaard";TRUE;"kontorchef";TRUE;1909;"finansministeriet";629
7969;"Carl Abel Severin Neergaard Petersen";"C. A. S. N. Petersen";FALSE;"fuldmægtig";TRUE;1909;"finansministeriet";652
7965;"A. Løvenskiold";"A. Løvenskiold";TRUE;"fuldmægtig";FALSE;1909;"finansministeriet";553
10613;"Sophus Eduard Jacob";"S. E. Jacob";FALSE;"kontorchef";FALSE;1910;"finansministeriet";655
1638;"F. T. M. M. Nordlien";"F. T. M. M. Nordlien";TRUE;"departementschef";TRUE;1910;"ministeriet_for_offentlig_arbejde";616
10616;"Lauritz Jacob Telling Petersen";"L. J. T. Petersen";FALSE;"fuldmægtig";FALSE;1910;"finansministeriet";680
10680;"V. C. F. Bondesen";"V. C. F. Bondesen";TRUE;"kontorchef";TRUE;1910;"finansministeriet";528
10681;"Carl Christian Ludvig Herman Svendsen";"C. C. L. H. Svendsen";FALSE;"fuldmægtig";TRUE;1910;"finansministeriet";684
1637;"H. R. H. Grøn";"H. R. H. Grøn";TRUE;"kontorchef";TRUE;1910;"ministeriet_for_offentlig_arbejde";663
1636;"Poul Christian Nørgaard";"P. C. Nørgaard";FALSE;"fuldmægtig";TRUE;1910;"ministeriet_for_offentlig_arbejde";613
1635;"Thure Frederik Krarup";"T. F. Krarup";FALSE;"fuldmægtig";TRUE;1910;"ministeriet_for_offentlig_arbejde";662
223;"Henrik Julius Lehmann";"H. J. Lehmann";FALSE;"fuldmægtig";TRUE;1910;"kultusministeriet";713
224;"Viggo Aagesen";"V. Aagesen";FALSE;"kontorchef";TRUE;1910;"kultusministeriet";647
225;"A. F. Asmussen";"A. F. Asmussen";TRUE;"departementschef";TRUE;1910;"kultusministeriet";397
226;"Valdemar Kragh Holbøll";"V. K. Holbøll";FALSE;"fuldmægtig";TRUE;1910;"kultusministeriet";714
227;"Aage Jensen Rudbeck";"A. J. Rudbeck";FALSE;"fuldmægtig";TRUE;1910;"kultusministeriet";715
228;"H. Ploug";"H. Ploug";TRUE;"kontorchef";TRUE;1910;"kultusministeriet";560
229;"O. Damkier";"O. Damkier";TRUE;"departementschef";TRUE;1910;"kultusministeriet";504
1634;"Peter Andreas Hoick Colding";"P. A. H. Colding";FALSE;"fuldmægtig";TRUE;1910;"ministeriet_for_offentlig_arbejde";716
10615;"Carl Frederik Martensen";"C. F. Martensen";FALSE;"fuldmægtig";FALSE;1910;"finansministeriet";717
222;"Christian Frederik Anton Hastrup Graae";"C. F. A. H. Graae";FALSE;"fuldmægtig";TRUE;1910;"kultusministeriet";718
10627;"Carl Valdemar Federspiel";"C. V. Federspiel";FALSE;"kontorchef";FALSE;1910;"finansministeriet";636
220;"F. J. G. W. Stemann";"F. J. G. W. Stemann";TRUE;"kontorchef";TRUE;1910;"kultusministeriet";445
10673;"A. J. C. Olesen";"A. J. C. Olesen";TRUE;"kontorchef";TRUE;1910;"finansministeriet";586
10674;"Christian Pedersen Sveistrup";"C. P. Sveistrup";FALSE;"fuldmægtig";TRUE;1910;"finansministeriet";640
10675;"Carl Gustav Wedel-Heinen";"C. G. Wedel-Heinen";FALSE;"fuldmægtig";TRUE;1910;"finansministeriet";619
10676;"Charles Peter Theobald Zimmermann";"C. P. T. Zimmermann";FALSE;"fuldmægtig";TRUE;1910;"finansministeriet";499
10677;"Matthias Otto Fries";"M. O. Fries";FALSE;"kontorchef";TRUE;1910;"finansministeriet";523
10678;"Valdemar Emil Martin Lebel";"V. E. M. Lebel";FALSE;"fuldmægtig";TRUE;1910;"finansministeriet";702
10679;"Christian Frederik Johannes Lund";"C. F. J. Lund";FALSE;"fuldmægtig";TRUE;1910;"finansministeriet";626
127;"Viggo Rothe Haarløv";"V. R. Haarløv";FALSE;"fuldmægtig";TRUE;1910;"indenrigsministeriet";719
128;"Frederik Martensen-Larsen";"F. Martensen-Larsen";FALSE;"fuldmægtig";TRUE;1910;"indenrigsministeriet";720
129;"Waldemar Henry Theodor Oxholm";"W. H. T. Oxholm";FALSE;"fuldmægtig";TRUE;1910;"indenrigsministeriet";721
130;"Hans Andersen";"H. Andersen";FALSE;"kontorchef";TRUE;1910;"indenrigsministeriet";668
10672;"Axel Christian Frederik Gyldendal";"A. C. F. Gyldendal";FALSE;"fuldmægtig";TRUE;1910;"finansministeriet";704
10671;"Aage Bavn";"A. Bavn";FALSE;"fuldmægtig";TRUE;1910;"finansministeriet";705
221;"Carl Henrik Sthyr";"C. H. Sthyr";FALSE;"fuldmægtig";TRUE;1910;"kultusministeriet";722
10670;"P. J. C. Hansen";"P. J. C. Hansen";TRUE;"departementschef";TRUE;1910;"finansministeriet";483
10668;"Waldemar Haffne";"W. Haffne";FALSE;"fuldmægtig";TRUE;1910;"finansministeriet";723
10667;"M. F. C. A. Sødring";"M. F. C. A. Sødring";TRUE;"kontorchef";TRUE;1910;"finansministeriet";551
10666;"Constantin Steensen-Leth";"C. Steensen-Leth";FALSE;"fuldmægtig";TRUE;1910;"finansministeriet";666
10665;"P. C. Feddersen";"P. C. Feddersen";TRUE;"kontorchef";TRUE;1910;"finansministeriet";724
10664;"Fritz Edvard Draskau";"F. E. Draskau";FALSE;"fuldmægtig";TRUE;1910;"finansministeriet";725
10663;"A. M. Koefoeå";"A. M. Koefoeå";TRUE;"departementschef";FALSE;1910;"finansministeriet";549
10662;"A. L. O. Jensen";"A. L. O. Jensen";TRUE;"kontorchef";FALSE;1910;"finansministeriet";571
131;"N. M. A. Krieger";"N. M. A. Krieger";TRUE;"departementschef";TRUE;1910;"indenrigsministeriet";547
10682;"Severin Bolwig";"S. Bolwig";FALSE;"fuldmægtig";TRUE;1910;"finansministeriet";605
10612;"Oscar Schibbye";"O. Schibbye";FALSE;"fuldmægtig";FALSE;1910;"finansministeriet";695
217;"Kai Glahn";"K. Glahn";FALSE;"fuldmægtig";TRUE;1910;"kultusministeriet";726
218;"Sophus Johannes Thøger From Holm";"S. J. T. F. Holm";FALSE;"fuldmægtig";TRUE;1910;"kultusministeriet";687
219;"Frantz Johannes Dah";"F. J. Dah";FALSE;"fuldmægtig";TRUE;1910;"kultusministeriet";706
10669;"Knud Valdemar Rafn";"K. V. Rafn";FALSE;"kontorchef";TRUE;1910;"finansministeriet";707
10683;"Marius Alfred Svanekiær";"M. A. Svanekiær";FALSE;"fuldmægtig";TRUE;1910;"finansministeriet";600
10620;"Hans Petersen";"H. Petersen";FALSE;"fuldmægtig";FALSE;1910;"finansministeriet";654
10685;"P. O. A. Andersen";"P. O. A. Andersen";TRUE;"departementschef";TRUE;1910;"finansministeriet";572
10651;"Allan With";"A. With";FALSE;"fuldmægtig";TRUE;1910;"finansministeriet";727
10622;"Hans Andersen Hansen";"H. A. Hansen";FALSE;"fuldmægtig";FALSE;1910;"finansministeriet";653
10623;"Jens Wrigsted Mølier";"J. W. Mølier";FALSE;"fuldmægtig";FALSE;1910;"finansministeriet";632
10624;"O. F. Jansen";"O. F. Jansen";TRUE;"kontorchef";FALSE;1910;"finansministeriet";514
10625;"Christen Iversen Mondrup";"C. I. Mondrup";FALSE;"fuldmægtig";FALSE;1910;"finansministeriet";696
10650;"Johs. Martin Benedict Reimuth";"J. M. B. Reimuth";FALSE;"kontorchef";TRUE;1910;"finansministeriet";651
10649;"Carl Abel Severin Neergaard Petersen";"C. A. S. N. Petersen";FALSE;"fuldmægtig";TRUE;1910;"finansministeriet";652
10648;"Ove Christopher Høegh-Guldberg Koefoe";"O. C. H. Koefoe";FALSE;"fuldmægtig";TRUE;1910;"finansministeriet";676
10647;"T. P. Hiort-Lorenzen";"T. P. Hiort-Lorenzen";TRUE;"departementschef";FALSE;1910;"finansministeriet";665
10646;"J. W. A. Bache";"J. W. A. Bache";TRUE;"kontorchef";FALSE;1910;"finansministeriet";642
10645;"A. Løvenskiold";"A. Løvenskiold";TRUE;"fuldmægtig";FALSE;1910;"finansministeriet";553
10644;"L. C. E. Jacobsen";"L. C. E. Jacobsen";TRUE;"kontorchef";FALSE;1910;"finansministeriet";650
10643;"Otto Carl Christian Kranker";"O. C. C. Kranker";FALSE;"fuldmægtig";FALSE;1910;"finansministeriet";630
10621;"Niels Chr. Marius Bollerup-Lindenborq";"N. C. M. Bollerup-Lindenborq";FALSE;"kontorchef";FALSE;1910;"finansministeriet";574
10642;"Carl Alfred Grumme";"C. A. Grumme";FALSE;"fuldmægtig";FALSE;1910;"finansministeriet";675
10640;"Frederik Adolf Fries";"F. A. Fries";FALSE;"fuldmægtig";FALSE;1910;"finansministeriet";703
10639;"C. H. J. Klemp";"C. H. J. Klemp";TRUE;"kontorchef";FALSE;1910;"finansministeriet";566
10638;"Johannes Christoffer Malling Wahl";"J. C. M. Wahl";FALSE;"fuldmægtig";FALSE;1910;"finansministeriet";607
10637;"M. P. B. Spliid";"M. P. B. Spliid";TRUE;"kontorchef";FALSE;1910;"finansministeriet";578
10636;"Johannes Balthazar Gebhard Obelit";"J. B. G. Obelit";FALSE;"fuldmægtig";FALSE;1910;"finansministeriet";507
10635;"Fritz Adam Christian Greve Knuth";"F. A. C. G. Knuth";FALSE;"fuldmægtig";FALSE;1910;"finansministeriet";728
10634;"P. A. Jerichau-Christensen";"P. A. Jerichau-Christensen";TRUE;"departementschef";FALSE;1910;"finansministeriet";631
10633;"W. C. Jørgensen";"W. C. Jørgensen";TRUE;"kontorchef";FALSE;1910;"finansministeriet";634
10632;"Marcus Aclithon Wesenberg";"M. A. Wesenberg";FALSE;"fuldmægtig";FALSE;1910;"finansministeriet";633
10631;"Niels Peter Teisen";"N. P. Teisen";FALSE;"fuldmægtig";FALSE;1910;"finansministeriet";697
10630;"V. E. Munck";"V. E. Munck";TRUE;"kontorchef";FALSE;1910;"finansministeriet";542
10629;"Peter Otto Rosenørn";"P. O. Rosenørn";FALSE;"fuldmægtig";FALSE;1910;"finansministeriet";698
10628;"Esbern Frederik Berntsen";"E. F. Berntsen";FALSE;"fuldmægtig";FALSE;1910;"finansministeriet";699
10641;"Theodor Sigismund Wedel-Heinen";"T. S. Wedel-Heinen";FALSE;"fuldmægtig";FALSE;1910;"finansministeriet";597
7647;"Peder Hersehend";"P. Hersehend";FALSE;"fuldmægtig";TRUE;1910;"handelsministeriet";709
7648;"Jacob Emil Andreas Krogh";"J. E. A. Krogh";FALSE;"kontorchef";TRUE;1910;"handelsministeriet";710
7649;"Henrik Bertel Krenchel";"H. B. Krenchel";FALSE;"kontorchef";TRUE;1910;"handelsministeriet";711
10617;"Holten Ditlev Carl Christian Eggert";"H. D. C. C. Eggert";FALSE;"fuldmægtig";FALSE;1910;"finansministeriet";609
10618;"William Martin Buncke";"W. M. Buncke";FALSE;"kontorchef";FALSE;1910;"finansministeriet";575
10619;"Carl Vilhelm Betzer";"C. V. Betzer";FALSE;"fuldmægtig";FALSE;1910;"finansministeriet";681
10626;"Jacob Bie";"J. Bie";FALSE;"fuldmægtig";FALSE;1910;"finansministeriet";593
10692;"Einar Emil Lange";"E. E. Lange";FALSE;"fuldmægtig";TRUE;1910;"finansministeriet";658
10693;"Valdemar Worm";"V. Worm";FALSE;"kontorchef";TRUE;1910;"finansministeriet";552
10686;"Svend Aage Jung";"S. A. Jung";FALSE;"fuldmægtig";TRUE;1910;"finansministeriet";729
10687;"William Schozi";"W. Schozi";FALSE;"fuldmægtig";TRUE;1910;"finansministeriet";730
10688;"Johannes Frederik Hans Folsach";"J. F. H. Folsach";FALSE;"fuldmægtig";TRUE;1910;"finansministeriet";664
10689;"Svend Otto Godske Nielsen";"S. O. G. Nielsen";FALSE;"kontorchef";TRUE;1910;"finansministeriet";620
10690;"Oluf Chr. Schlichtkrull";"O. C. Schlichtkrull";FALSE;"fuldmægtig";TRUE;1910;"finansministeriet";731
10691;"Holger Købke";"H. Købke";FALSE;"fuldmægtig";TRUE;1910;"finansministeriet";732
10694;"Carl Dines Hansen";"C. D. Hansen";FALSE;"fuldmægtig";TRUE;1910;"finansministeriet";535
1633;"G. Giødesen";"G. Giødesen";TRUE;"kontorchef";TRUE;1910;"ministeriet_for_offentlig_arbejde";606
1632;"Frederik Valdemar Petersen";"F. V. Petersen";FALSE;"fuldmægtig";TRUE;1910;"ministeriet_for_offentlig_arbejde";733
1631;"P. C. Saxild";"P. C. Saxild";TRUE;"fuldmægtig";TRUE;1910;"ministeriet_for_offentlig_arbejde";734
10695;"H. F. C. Steenberg";"H. F. C. Steenberg";TRUE;"kontorchef";TRUE;1910;"finansministeriet";498
10696;"A. C. Schlichtkrull";"A. C. Schlichtkrull";TRUE;"departementschef";TRUE;1910;"finansministeriet";385
10661;"Jens Christian Jespersen Warming";"J. C. J. Warming";FALSE;"kontorchef";FALSE;1910;"finansministeriet";660
7651;"H. A. S. Vedel";"H. A. S. Vedel";TRUE;"departementschef";TRUE;1910;"handelsministeriet";648
10659;"Niels Christian Christensen";"N. C. Christensen";FALSE;"fuldmægtig";FALSE;1910;"finansministeriet";639
10658;"Svend Rode";"S. Rode";FALSE;"fuldmægtig";FALSE;1910;"finansministeriet";638
10657;"Niels Frederik Immanuel Omø Bang";"N. F. I. O. Bang";FALSE;"fuldmægtig";FALSE;1910;"finansministeriet";686
10656;"Hans Henrik Christian Pedersen";"H. H. C. Pedersen";FALSE;"fuldmægtig";FALSE;1910;"finansministeriet";690
10655;"M. Rubin";"M. Rubin";TRUE;"departementschef";TRUE;1910;"finansministeriet";708
10654;"J. Klitgaard";"J. Klitgaard";TRUE;"kontorchef";TRUE;1910;"finansministeriet";629
10653;"Hans Andreas Olsen";"H. A. Olsen";FALSE;"fuldmægtig";TRUE;1910;"finansministeriet";683
10652;"Eiler Vilhelm Martinus Segebad von der Hude";"E. V. M. S. v. d. Hude";FALSE;"fuldmægtig";TRUE;1910;"finansministeriet";735
7650;"Gunni Busck-Nielsen";"G. Busck-Nielsen";FALSE;"fuldmægtig";TRUE;1910;"handelsministeriet";712
10684;"Sophus Emil Trier";"S. E. Trier";FALSE;"kontorchef";TRUE;1910;"finansministeriet";589
10660;"Oluf Magnus Michael Farsøe";"O. M. M. Farsøe";FALSE;"fuldmægtig";FALSE;1910;"finansministeriet";564
10614;"Frederik Emil Floor";"F. E. Floor";FALSE;"fuldmægtig";FALSE;1910;"finansministeriet";736
3423;"L. E. Wulff";"L. E. Wulff";TRUE;"departementschef";TRUE;1910;"landbrugsministeriet";555
3413;"Carl William Søren Ivar Jensen";"C. W. S. I. Jensen";FALSE;"fuldmægtig";TRUE;1910;"landbrugsministeriet";622
3414;"Peter Louis Holm Jørgensen";"P. L. H. Jørgensen";FALSE;"fuldmægtig";TRUE;1910;"landbrugsministeriet";579
5734;"M. P. Friis";"M. P. Friis";TRUE;"departementschef";TRUE;1910;"justitsministeriet";520
5733;"V. J. Rønnenkamp-Holst";"V. J. Rønnenkamp-Holst";TRUE;"kontorchef";TRUE;1910;"justitsministeriet";656
5732;"Frederik Adolf Manicus-Hansen";"F. A. Manicus-Hansen";FALSE;"fuldmægtig";TRUE;1910;"justitsministeriet";677
5731;"Erik Trolle";"E. Trolle";FALSE;"fuldmægtig";TRUE;1910;"justitsministeriet";692
3415;"W. G. D. F. Bichter";"W. G. D. F. Bichter";TRUE;"kontorchef";TRUE;1910;"landbrugsministeriet";737
3416;"Jens Sørensen";"J. Sørensen";FALSE;"fuldmægtig";TRUE;1910;"landbrugsministeriet";738
3417;"Christian Budtz Hald";"C. B. Hald";FALSE;"fuldmægtig";TRUE;1910;"landbrugsministeriet";700
3418;"Johannes Christian Preis";"J. C. Preis";FALSE;"kontorchef";TRUE;1910;"landbrugsministeriet";688
3422;"H. C. O. Gram";"H. C. O. Gram";TRUE;"kontorchef";TRUE;1910;"landbrugsministeriet";529
5730;"Christian Ludvig Lundbye";"C. L. Lundbye";FALSE;"fuldmægtig";TRUE;1910;"justitsministeriet";739
3419;"Knud Valløe";"K. Valløe";FALSE;"fuldmægtig";TRUE;1910;"landbrugsministeriet";701
3420;"Frederik Chr. Sophus Greve Danneskjold-Samsøe";"F. C. S. G. Danneskjold-Samsøe";FALSE;"fuldmægtig";TRUE;1910;"landbrugsministeriet";643
5724;"Hans Hendrik Hansen";"H. H. Hansen";FALSE;"kontorchef";TRUE;1910;"justitsministeriet";599
5725;"Olaf Haack";"O. Haack";FALSE;"fuldmægtig";TRUE;1910;"justitsministeriet";740
3421;"L. P. Larsen";"L. P. Larsen";TRUE;"fuldmægtig";TRUE;1910;"landbrugsministeriet";577
5727;"Poul Johan Hansen";"P. J. Hansen";FALSE;"fuldmægtig";TRUE;1910;"justitsministeriet";678
5728;"J. P. N. Rentzmann";"J. P. N. Rentzmann";TRUE;"kontorchef";TRUE;1910;"justitsministeriet";476
5729;"Jens Vilhelm Troels Hoff";"J. V. T. Hoff";FALSE;"fuldmægtig";TRUE;1910;"justitsministeriet";741
5726;"Asgar Haakon Tang";"A. H. Tang";FALSE;"fuldmægtig";TRUE;1910;"justitsministeriet";679
